arrival_vessels_24h,port_capacity_utilization,visibility_km,wind_speed_knots,queue_length,arrival_hour,vessel_type,is_monsoon_season,day_of_week,delay_minutes,congestion_label,congestion_level,confidence_score
28,0.5471,14.46,19.74,7,7,2,0,3,255.26,1,1,0.6149
38,0.7875,2.29,21.61,0,1,0,1,6,361.99,1,2,0.7189
34,0.4075,3.06,30.15,12,8,1,0,5,320.19,1,2,0.6782
22,0.5456,10.67,41.58,5,15,0,0,1,250.74,1,1,0.6105
23,0.6701,9.83,6.45,1,14,2,1,4,258.69,1,1,0.6182
35,0.329,19.08,14.75,5,13,1,0,4,168.88,0,1,0.6693
23,0.3359,18.95,12.75,13,19,1,0,3,202.9,0,1,0.6362
23,0.8934,15.81,25.09,0,3,2,0,0,280.43,1,1,0.6394
26,0.715,12.44,22.19,14,3,1,0,1,298.49,1,1,0.657
28,0.5906,9.64,34.16,1,10,1,0,2,222.65,0,1,0.6169
49,0.6506,7.77,14.7,8,20,0,0,6,323.36,1,2,0.6813
16,0.1249,18.99,28.78,5,23,2,0,2,177.67,0,1,0.6608
34,0.6254,12.46,40.35,7,17,2,1,3,359.54,1,2,0.7165
42,0.5331,12.0,41.43,6,4,2,0,0,351.2,1,2,0.7084
35,0.5639,5.41,43.35,8,1,0,0,1,343.64,1,2,0.7011
40,0.4055,1.89,35.93,8,14,0,0,4,302.29,1,2,0.6607
23,0.1693,18.96,41.24,10,10,0,0,3,222.98,0,1,0.6166
49,0.2643,6.96,14.38,3,23,0,0,1,226.94,0,1,0.6127
40,0.9081,9.41,12.9,6,16,0,0,1,291.81,1,1,0.6505
34,0.4474,3.18,5.26,4,15,1,0,1,210.54,0,1,0.6287
37,0.4967,16.9,33.27,6,14,2,0,0,278.7,1,1,0.6377
22,0.1448,1.53,42.5,3,22,2,0,1,252.9,1,1,0.6126
32,0.1319,16.85,12.48,11,2,0,0,0,232.2,0,1,0.6076
15,0.7096,3.67,30.48,9,19,0,0,0,272.8,1,1,0.632
49,0.5574,17.84,34.86,10,14,0,0,5,333.66,1,2,0.6913
37,0.5324,14.87,42.1,10,23,0,1,1,333.78,1,2,0.6914
21,0.3067,4.13,30.87,0,18,1,1,5,243.14,1,1,0.6031
10,0.733,11.75,43.81,3,12,0,0,4,230.79,0,1,0.609
8,0.243,6.94,18.79,14,15,2,0,5,274.79,1,1,0.6339
24,0.2614,4.39,19.0,12,22,1,0,5,267.7,1,1,0.627
31,0.4916,17.32,26.72,9,11,1,0,6,244.6,1,1,0.6045
19,0.3433,8.67,20.34,14,16,1,0,6,260.47,1,1,0.62
10,0.3103,8.57,5.06,2,15,1,0,6,152.82,0,1,0.685
18,0.6485,4.23,34.27,8,8,1,0,1,262.91,1,1,0.6223
15,0.6533,8.28,35.07,4,5,2,0,4,298.04,1,1,0.6566
43,0.8008,17.56,34.88,3,18,1,0,3,258.58,1,1,0.6181
13,0.4551,7.9,18.8,7,22,2,1,2,274.76,1,1,0.6339
30,0.1621,19.08,25.89,14,12,0,0,3,234.51,0,1,0.6054
20,0.3326,18.98,19.4,4,20,0,0,0,158.46,0,1,0.6795
9,0.933,3.75,5.64,2,23,2,0,3,241.21,1,1,0.6012
14,0.6068,4.37,27.5,1,7,0,1,2,255.57,1,1,0.6152
7,0.7033,17.39,9.95,14,11,1,0,2,208.29,0,1,0.6309
17,0.1063,8.46,8.2,7,8,1,0,4,149.02,0,0,0.6887
47,0.5405,1.08,35.22,11,21,0,0,6,383.12,1,2,0.7395
34,0.1319,6.2,5.38,1,3,1,0,3,186.71,0,1,0.652
49,0.5838,12.35,43.36,13,12,2,1,0,426.28,1,2,0.7816
10,0.8827,16.19,25.61,7,1,2,0,5,320.4,1,2,0.6784
21,0.9232,3.53,44.32,4,2,1,1,5,390.97,1,2,0.7472
49,0.5595,3.1,7.32,7,4,1,0,0,296.59,1,1,0.6552
23,0.4895,18.52,28.34,4,23,2,0,4,239.69,0,1,0.6003
46,0.9033,15.27,18.97,0,17,1,0,5,265.75,1,1,0.6251
39,0.6726,12.21,38.74,11,20,0,1,4,361.53,1,2,0.7185
30,0.1552,15.61,19.45,12,13,0,0,5,245.69,1,1,0.6055
9,0.4959,9.15,15.42,10,1,1,0,5,245.89,1,1,0.6057
33,0.3042,15.41,39.3,13,14,0,0,3,278.31,1,1,0.6374
41,0.4993,8.06,19.99,10,7,0,0,4,283.75,1,1,0.6427
24,0.4871,5.64,5.67,1,15,2,0,2,214.67,0,1,0.6247
25,0.5948,14.85,20.61,13,2,1,0,0,279.57,1,1,0.6386
14,0.4033,8.97,31.18,5,23,2,0,5,260.21,1,1,0.6197
9,0.2396,19.65,15.17,2,19,1,0,6,108.77,0,0,0.728
40,0.5282,7.64,22.28,7,19,1,0,2,261.68,1,1,0.6211
10,0.8057,18.51,7.27,4,22,0,0,1,169.93,0,1,0.6683
30,0.6644,18.73,28.52,2,4,2,0,2,276.01,1,1,0.6351
8,0.3876,5.6,35.25,11,3,0,0,6,299.75,1,1,0.6583
43,0.8952,16.17,21.53,9,22,1,1,0,325.04,1,2,0.6829
43,0.8754,9.23,21.81,6,11,0,0,1,303.49,1,2,0.6619
39,0.2779,18.43,8.53,13,18,0,0,3,231.99,0,1,0.6078
5,0.1335,9.55,13.08,7,14,0,1,6,214.68,0,1,0.6247
28,0.7301,15.14,11.19,3,12,1,0,1,189.32,0,1,0.6494
40,0.8035,9.87,24.27,12,4,2,0,4,393.09,1,2,0.7493
10,0.9227,5.33,26.17,12,11,1,0,0,285.81,1,1,0.6447
45,0.8564,4.79,42.96,10,18,1,0,4,363.31,1,2,0.7202
48,0.6105,9.08,7.93,8,1,2,1,2,388.84,1,2,0.7451
35,0.5505,15.35,28.99,5,6,1,0,3,218.69,0,1,0.6208
24,0.1237,12.5,26.06,13,22,2,0,0,269.72,1,1,0.629
28,0.3097,14.08,25.65,0,4,1,1,3,224.92,0,1,0.6147
29,0.4907,6.36,39.93,4,19,2,0,5,318.07,1,2,0.6761
40,0.6342,10.15,13.22,4,10,1,0,0,232.03,0,1,0.6078
25,0.5737,1.84,6.63,6,17,0,0,6,256.09,1,1,0.6157
34,0.7312,16.53,31.89,6,17,0,0,4,268.01,1,1,0.6273
28,0.3378,19.81,18.81,5,6,0,0,2,182.88,0,1,0.6557
48,0.5802,8.73,5.7,14,9,0,0,1,312.5,1,2,0.6707
46,0.1749,1.21,15.05,14,22,2,0,3,325.07,1,2,0.6829
34,0.4516,4.23,17.37,7,19,1,0,0,237.34,0,1,0.6026
26,0.7376,13.4,29.67,1,13,2,0,0,252.59,1,1,0.6123
32,0.6894,12.63,11.9,13,19,1,1,5,337.27,1,2,0.6948
11,0.942,15.97,21.52,12,19,1,0,3,248.06,1,1,0.6079
39,0.3362,5.82,24.3,12,10,0,0,1,282.59,1,1,0.6415
32,0.5235,15.51,23.37,6,1,1,0,2,256.19,1,1,0.6158
18,0.3801,14.07,43.96,9,12,1,0,0,234.23,0,1,0.6056
14,0.4745,7.13,6.82,14,12,2,0,0,262.85,1,1,0.6223
20,0.8284,11.36,43.04,6,8,1,1,3,302.26,1,2,0.6607
20,0.6816,3.8,28.28,3,16,1,0,3,230.75,0,1,0.609
35,0.8501,9.6,36.83,11,14,0,0,0,340.07,1,2,0.6976
46,0.273,17.74,22.22,9,23,1,0,0,229.39,0,1,0.6103
29,0.8424,9.0,23.15,1,21,2,0,5,297.55,1,1,0.6561
17,0.1508,16.95,40.17,3,22,1,0,0,158.04,0,1,0.6799
10,0.8553,12.21,40.84,3,20,0,0,4,246.86,1,1,0.6067
48,0.3797,4.65,14.55,11,21,0,0,0,297.61,1,1,0.6562
13,0.3674,12.04,12.97,11,21,1,0,2,184.2,0,1,0.6544
49,0.5353,10.61,24.85,5,15,1,0,2,269.94,1,1,0.6292
40,0.8996,8.57,41.01,13,9,0,0,6,387.78,1,2,0.7441
47,0.1406,3.27,17.89,6,19,2,1,5,341.61,1,2,0.6991
24,0.3994,8.92,31.08,2,11,0,1,1,254.7,1,1,0.6143
22,0.8281,2.38,33.33,14,4,0,0,3,380.61,1,2,0.7371
47,0.4366,2.88,36.15,9,19,1,0,1,310.66,1,2,0.6689
25,0.2693,8.9,27.56,0,16,1,0,0,177.96,0,1,0.6605
8,0.4611,6.8,21.1,2,9,2,1,3,233.13,0,1,0.6067
37,0.4277,18.59,43.68,8,5,0,1,0,340.01,1,2,0.6975
31,0.8781,8.14,29.45,0,20,0,1,3,300.01,1,2,0.6585
11,0.7476,15.4,34.14,12,19,0,0,5,286.35,1,1,0.6452
10,0.5293,11.07,18.8,7,5,0,0,6,259.3,1,1,0.6188
19,0.9401,14.38,31.8,1,11,2,0,4,260.62,1,1,0.6201
22,0.4955,5.94,15.31,5,20,0,0,6,238.25,0,1,0.6017
36,0.1495,18.9,14.8,2,18,2,0,4,185.04,0,1,0.6536
15,0.3229,11.07,33.59,6,1,1,0,4,220.19,0,1,0.6193
24,0.4707,16.8,25.86,1,12,1,0,6,185.56,0,1,0.6531
28,0.2334,7.94,32.33,3,21,2,0,5,264.16,1,1,0.6236
19,0.9054,2.9,15.78,9,19,0,0,6,310.43,1,2,0.6687
11,0.7518,13.8,28.95,8,10,0,1,1,269.07,1,1,0.6283
25,0.328,1.15,22.76,5,14,1,0,3,210.04,0,1,0.6292
46,0.6022,10.03,28.88,3,12,0,1,1,318.11,1,2,0.6762
30,0.7132,4.66,16.64,1,2,2,1,3,331.17,1,2,0.6889
48,0.9001,12.92,33.62,9,13,2,0,0,371.59,1,2,0.7283
18,0.8494,19.61,37.24,13,7,2,0,4,306.62,1,2,0.665
41,0.5379,9.82,15.4,8,8,2,0,4,304.95,1,2,0.6633
25,0.7585,16.53,17.02,14,14,1,0,3,259.44,1,1,0.619
22,0.5778,10.65,31.45,3,22,1,0,1,215.6,0,1,0.6238
9,0.5698,10.42,32.82,8,17,0,1,1,281.52,1,1,0.6405
7,0.1975,18.68,33.16,13,7,1,0,2,174.02,0,1,0.6643
27,0.2072,17.91,32.31,1,10,0,0,4,162.05,0,1,0.676
30,0.5501,15.93,20.71,6,4,2,1,4,328.65,1,2,0.6864
41,0.3285,6.63,20.79,10,14,2,0,1,302.99,1,2,0.6614
28,0.1179,11.36,15.19,10,14,0,0,4,207.96,0,1,0.6312
23,0.7144,5.25,11.27,4,6,0,0,1,233.1,0,1,0.6067
29,0.1276,9.43,32.7,7,20,1,0,2,196.8,0,1,0.6421
25,0.606,10.2,8.73,10,17,1,0,3,232.81,0,1,0.607
16,0.5583,16.8,42.51,13,11,1,0,3,253.51,1,1,0.6132
45,0.9235,18.02,38.07,7,11,1,0,2,296.41,1,1,0.655
37,0.5116,8.88,39.3,13,3,2,0,4,393.21,1,2,0.7494
8,0.1541,1.34,41.27,13,10,0,0,6,278.78,1,1,0.6378
46,0.5689,17.37,21.34,3,20,1,0,0,218.0,0,1,0.6215
11,0.8149,4.31,38.87,12,5,1,0,4,316.86,1,2,0.6749
26,0.9473,12.82,11.32,3,20,0,0,1,236.24,0,1,0.6037
37,0.4658,1.47,5.87,14,9,1,0,5,309.17,1,2,0.6674
21,0.3723,8.59,36.4,7,14,2,0,0,261.36,1,1,0.6208
28,0.8707,19.73,7.99,2,0,2,0,2,229.08,0,1,0.6106
38,0.2626,2.91,44.54,6,16,1,0,3,275.47,1,1,0.6346
32,0.6231,9.05,31.99,7,2,2,1,3,381.46,1,2,0.7379
47,0.4449,6.84,35.14,7,10,0,0,6,334.31,1,2,0.692
45,0.1349,18.2,14.83,10,17,2,0,4,248.13,1,1,0.6079
43,0.3952,17.52,31.95,9,9,0,0,3,273.74,1,1,0.6329
26,0.3254,5.52,6.73,3,20,1,1,4,211.11,0,1,0.6282
21,0.6832,2.54,38.51,8,8,0,0,6,327.46,1,2,0.6853
38,0.9065,12.92,11.78,14,6,2,0,6,380.97,1,2,0.7374
10,0.3278,7.39,32.89,9,10,0,0,1,237.2,0,1,0.6027
10,0.7897,13.77,13.98,3,7,0,0,1,181.23,0,1,0.6573
38,0.1471,1.61,7.74,7,1,1,0,2,240.78,1,1,0.6008
5,0.5574,3.53,24.26,5,4,0,1,5,307.48,1,2,0.6658
14,0.16,14.04,11.77,4,8,0,0,1,131.68,0,0,0.7056
25,0.8939,5.04,34.18,14,0,1,0,4,330.55,1,2,0.6883
9,0.7514,17.29,14.5,3,16,0,0,3,163.39,0,1,0.6747
6,0.6593,2.11,18.7,4,9,0,0,1,214.26,0,1,0.6251
26,0.8003,5.09,27.7,14,7,0,0,1,336.27,1,2,0.6939
6,0.6504,19.97,16.4,12,17,0,0,4,205.48,0,1,0.6337
14,0.9236,9.23,20.12,14,9,1,0,6,298.7,1,1,0.6572
38,0.7069,14.36,37.62,10,8,1,1,1,327.02,1,2,0.6848
20,0.886,4.47,12.17,0,3,1,0,3,238.74,0,1,0.6012
43,0.5396,12.59,8.29,6,1,0,0,5,294.43,1,1,0.6531
26,0.1995,14.8,18.13,7,18,1,0,3,170.17,0,1,0.6681
16,0.549,6.98,21.98,11,9,1,1,6,303.54,1,2,0.662
28,0.2078,16.75,26.71,8,16,0,0,5,227.11,0,1,0.6126
44,0.6036,12.46,19.9,12,2,0,0,3,333.56,1,2,0.6912
42,0.5101,8.39,36.6,2,20,0,0,6,297.23,1,1,0.6558
14,0.6292,11.6,6.57,14,18,0,0,3,235.32,0,1,0.6046
39,0.1085,11.96,22.27,8,18,0,0,0,226.65,0,1,0.613
36,0.2656,4.15,20.29,9,21,0,0,6,285.97,1,1,0.6448
11,0.5176,8.65,30.9,4,18,1,0,3,184.25,0,1,0.6544
25,0.9079,7.53,43.65,9,18,1,0,6,334.42,1,2,0.6921
24,0.4261,8.62,25.42,5,14,2,1,6,317.93,1,2,0.676
30,0.4607,15.46,44.48,0,17,1,0,0,212.22,0,1,0.6271
8,0.7075,10.17,17.09,8,16,1,0,3,201.25,0,1,0.6378
26,0.6132,18.87,6.23,8,9,0,1,6,266.03,1,1,0.6254
19,0.3541,6.58,11.63,5,23,0,0,6,218.17,0,1,0.6213
44,0.4492,8.9,20.8,7,13,1,0,3,253.87,1,1,0.6135
25,0.285,15.95,17.65,3,18,1,0,4,143.82,0,0,0.6938
19,0.9211,11.37,8.88,4,22,1,1,5,264.64,1,1,0.624
26,0.211,11.39,22.31,4,17,2,0,3,207.08,0,1,0.6321
32,0.4161,2.01,18.52,6,10,0,1,1,297.6,1,1,0.6562
18,0.122,8.57,9.9,6,10,0,0,3,158.18,0,1,0.6798
31,0.2885,6.14,16.84,6,11,1,0,2,220.54,0,1,0.619
45,0.7634,19.99,40.46,4,7,1,0,4,263.42,1,1,0.6228
44,0.271,6.86,17.08,3,15,0,0,4,232.0,0,1,0.6078
32,0.1681,17.81,33.56,7,23,1,0,3,188.92,0,1,0.6498
30,0.5033,13.85,29.48,0,7,0,1,2,243.96,1,1,0.6039
6,0.1085,7.48,22.09,0,23,1,0,6,140.61,0,0,0.6969
29,0.1721,11.33,14.56,5,13,0,0,5,206.32,0,1,0.6328
7,0.7865,16.97,19.76,1,22,1,0,3,146.95,0,0,0.6907
12,0.7558,17.78,28.68,11,17,1,0,1,228.39,0,1,0.6113
48,0.8779,4.05,19.03,2,23,2,0,6,356.11,1,2,0.7132
37,0.8263,7.45,13.6,3,20,2,1,4,327.74,1,2,0.6855
46,0.6807,7.37,9.66,13,21,1,0,6,338.71,1,2,0.6962
39,0.1445,1.8,40.19,1,3,1,0,4,258.43,1,1,0.618
10,0.7654,12.37,22.61,9,16,1,1,5,293.76,1,1,0.6524
43,0.8187,17.24,30.01,6,12,0,0,2,292.53,1,1,0.6512
27,0.7792,8.25,24.62,14,4,0,1,0,396.6,1,2,0.7527
29,0.5322,15.06,39.9,9,2,0,1,5,358.6,1,2,0.7156
47,0.298,12.93,26.88,0,8,1,0,2,203.56,0,1,0.6355
23,0.8185,8.14,24.23,2,19,1,0,6,249.27,1,1,0.609
9,0.7181,3.68,41.98,1,17,0,1,1,277.03,1,1,0.6361
15,0.9336,14.48,33.79,12,19,1,0,2,272.21,1,1,0.6314
16,0.2323,17.24,9.46,8,18,1,0,5,177.34,0,1,0.6611
14,0.2918,14.03,12.11,7,18,1,0,0,146.57,0,0,0.6911
12,0.28,1.34,36.48,2,20,1,0,6,217.98,0,1,0.6215
28,0.7737,5.11,38.43,4,15,0,0,1,283.26,1,1,0.6422
32,0.2589,2.32,26.81,2,0,0,1,1,263.87,1,1,0.6233
45,0.1567,11.84,27.18,13,4,2,1,0,384.22,1,2,0.7406
40,0.9488,15.37,30.28,10,23,0,1,3,365.91,1,2,0.7228
41,0.1211,3.1,22.56,12,14,1,0,2,260.95,1,1,0.6204
25,0.81,16.93,32.21,11,11,1,0,5,290.95,1,1,0.6497
12,0.4106,11.55,9.34,10,0,2,0,1,225.22,0,1,0.6144
13,0.8154,14.11,43.45,11,13,1,0,5,296.3,1,1,0.6549
19,0.5714,19.46,35.01,10,17,1,1,2,257.72,1,1,0.6173
44,0.8664,2.59,30.25,5,17,0,0,6,355.33,1,2,0.7125
22,0.8873,18.12,17.65,4,5,2,1,0,318.11,1,2,0.6762
46,0.1077,3.4,11.44,10,0,1,0,4,247.58,1,1,0.6074
24,0.1641,8.47,21.37,1,16,0,1,0,212.14,0,1,0.6272
10,0.3128,17.18,31.46,13,17,1,0,2,203.3,0,1,0.6358
16,0.6689,18.22,30.35,9,14,0,0,1,235.46,0,1,0.6044
6,0.855,10.62,20.31,7,11,0,0,6,254.91,1,1,0.6145
11,0.491,12.29,29.53,5,12,1,0,2,185.91,0,1,0.6527
20,0.6159,14.45,37.55,13,19,1,0,6,297.34,1,1,0.6559
7,0.2602,16.82,6.05,14,1,1,1,4,236.09,0,1,0.6038
49,0.7842,3.31,23.02,2,3,1,0,1,313.17,1,2,0.6713
7,0.9222,16.39,35.34,12,2,1,0,6,309.82,1,2,0.6681
31,0.3283,10.14,26.85,14,18,1,0,4,268.72,1,1,0.628
47,0.5206,9.56,31.06,12,7,0,0,6,345.99,1,2,0.7033
44,0.1732,9.05,25.67,0,11,0,0,3,200.18,0,1,0.6388
42,0.5753,10.68,44.67,4,11,0,0,5,312.31,1,2,0.6705
37,0.5274,18.96,7.18,11,9,0,0,0,237.01,0,1,0.6029
32,0.2228,11.42,24.64,10,0,2,0,3,266.6,1,1,0.6259
5,0.4758,19.11,8.66,1,4,2,0,2,171.08,0,1,0.6672
12,0.384,4.43,11.39,12,19,0,0,3,226.79,0,1,0.6129
41,0.5436,14.76,20.32,1,10,1,0,0,201.84,0,1,0.6372
36,0.5978,16.43,11.22,8,8,2,0,1,258.97,1,1,0.6185
47,0.1072,13.9,43.55,10,13,0,1,5,346.33,1,2,0.7037
41,0.7469,12.53,42.87,12,2,1,0,4,363.46,1,2,0.7204
8,0.7061,11.73,18.44,14,4,0,0,6,307.14,1,2,0.6655
34,0.4113,17.36,30.59,9,23,1,0,1,232.69,0,1,0.6071
10,0.145,16.61,26.35,6,20,2,1,5,245.93,1,1,0.6058
23,0.7417,3.32,37.62,5,8,2,0,3,321.89,1,2,0.6798
36,0.9119,17.12,30.1,14,17,1,0,2,317.08,1,2,0.6752
13,0.3041,8.87,5.01,12,5,1,0,3,207.65,0,1,0.6315
16,0.375,5.82,35.53,0,20,1,0,0,189.87,0,1,0.6489
15,0.2562,17.53,34.87,14,6,0,0,0,235.8,0,1,0.6041
20,0.5904,9.21,25.39,13,15,0,1,2,317.75,1,2,0.6758
5,0.2316,16.36,41.12,9,7,2,0,5,245.53,1,1,0.6054
49,0.4028,6.0,41.34,1,22,0,1,1,319.72,1,2,0.6777
25,0.6925,1.07,25.96,10,9,0,0,6,326.1,1,2,0.684
34,0.5761,10.41,29.32,6,4,1,0,6,309.92,1,2,0.6682
17,0.4285,2.9,44.86,14,10,2,1,0,384.48,1,2,0.7409
38,0.4572,15.33,16.95,2,20,1,0,0,187.72,0,1,0.651
8,0.5778,6.25,17.98,1,12,1,0,2,166.38,0,1,0.6718
32,0.105,9.43,12.31,5,19,1,1,1,214.89,0,1,0.6245
42,0.1667,2.65,40.83,7,1,1,1,3,342.1,1,2,0.6995
35,0.8491,6.45,34.78,14,13,1,1,4,381.58,1,2,0.738
31,0.1662,15.85,9.23,7,8,2,1,2,250.34,1,1,0.6101
9,0.7008,3.88,44.27,10,9,1,0,1,278.13,1,1,0.6372
29,0.882,13.3,34.24,1,9,1,0,4,233.2,0,1,0.6066
7,0.3301,18.43,39.02,5,9,2,0,6,230.42,0,1,0.6093
37,0.4149,13.92,6.93,11,18,1,1,2,266.32,1,1,0.6257
8,0.5836,16.41,25.2,4,10,0,0,3,175.78,0,1,0.6626
29,0.8495,3.07,32.94,6,10,0,0,3,319.51,1,2,0.6775
24,0.9006,5.76,26.72,3,2,2,0,1,326.12,1,2,0.684
38,0.7286,18.0,31.67,11,18,1,0,1,278.66,1,1,0.6377
30,0.1736,14.59,37.71,12,23,1,0,3,237.96,0,1,0.602
9,0.6688,13.15,19.97,1,21,0,0,3,170.61,0,1,0.6677
39,0.4488,13.61,38.95,9,0,1,0,2,266.67,1,1,0.626
32,0.5001,8.87,11.52,2,11,1,0,5,223.72,0,1,0.6159
33,0.1418,1.85,15.84,8,14,1,0,6,240.78,1,1,0.6008
13,0.2624,15.9,6.73,9,13,0,0,5,185.18,0,1,0.6535
42,0.7719,13.9,19.58,7,2,0,0,1,311.31,1,2,0.6695
10,0.4859,9.98,20.2,12,19,2,0,4,260.88,1,1,0.6204
23,0.3564,18.1,37.21,8,12,2,0,3,256.95,1,1,0.6165
48,0.4264,7.39,31.13,4,17,1,0,4,272.44,1,1,0.6316
15,0.8262,6.59,22.47,12,15,1,0,1,273.55,1,1,0.6327
6,0.7366,17.58,31.08,4,5,1,0,6,237.98,0,1,0.602
48,0.3315,16.14,7.11,6,9,2,1,1,287.59,1,1,0.6464
48,0.1999,10.78,12.21,6,16,1,0,0,213.34,0,1,0.626
13,0.3142,3.48,30.08,0,16,2,1,3,254.34,1,1,0.614
25,0.8826,5.09,30.65,11,7,0,0,6,350.83,1,2,0.7081
28,0.5944,13.47,35.97,14,3,1,0,5,338.42,1,2,0.696
38,0.5535,8.32,21.12,13,14,1,0,5,322.73,1,2,0.6807
26,0.6069,16.89,33.9,4,0,0,0,1,229.12,0,1,0.6106
7,0.4111,19.05,32.36,7,6,1,0,1,163.27,0,1,0.6748
16,0.786,16.31,43.54,6,9,1,0,3,234.85,0,1,0.605
32,0.5448,8.17,13.61,10,6,1,0,0,250.83,1,1,0.6106
34,0.1992,15.99,27.07,1,0,1,0,0,160.35,0,1,0.6777
30,0.2097,7.68,29.07,13,16,0,0,0,270.46,1,1,0.6297
25,0.5563,4.17,44.95,7,11,1,1,0,316.58,1,2,0.6747
32,0.8961,1.63,13.05,1,16,0,0,6,285.12,1,1,0.644
30,0.3621,8.33,25.93,9,14,2,0,2,292.17,1,1,0.6509
37,0.8391,18.17,18.85,0,23,0,1,3,256.96,1,1,0.6165
25,0.7495,5.54,26.04,10,15,1,0,3,278.48,1,1,0.6375
39,0.3106,4.92,14.29,10,22,1,0,3,254.11,1,1,0.6138
38,0.1309,19.43,6.9,13,13,0,0,6,235.71,0,1,0.6042
45,0.1866,1.48,27.9,10,2,1,0,5,339.39,1,2,0.6969
22,0.7192,15.93,18.43,2,18,2,0,6,255.3,1,1,0.6149
15,0.2697,7.11,12.28,2,11,0,0,0,152.31,0,1,0.6855
27,0.4156,1.71,17.96,5,18,0,0,0,240.71,1,1,0.6007
26,0.5264,18.44,6.97,11,17,1,1,5,262.57,1,1,0.622
21,0.7166,3.65,43.02,2,13,0,0,6,299.5,1,1,0.658
9,0.1962,11.48,28.25,6,19,2,0,5,221.55,0,1,0.618
48,0.4454,6.21,37.59,7,22,0,1,1,346.34,1,2,0.7037
15,0.5123,2.24,21.92,2,8,1,0,2,190.58,0,1,0.6482
34,0.5597,1.95,41.13,8,2,0,1,5,414.37,1,2,0.77
19,0.7956,3.2,24.33,0,22,0,0,3,234.21,0,1,0.6056
31,0.2459,2.36,27.96,14,11,0,0,2,296.04,1,1,0.6546
39,0.7867,15.45,24.67,2,19,1,0,6,258.73,1,1,0.6183
37,0.6889,10.23,34.33,11,16,1,0,5,329.45,1,2,0.6872
24,0.5725,7.51,27.67,2,4,0,1,3,293.79,1,1,0.6524
20,0.6946,8.95,15.86,6,7,2,0,0,254.85,1,1,0.6145
38,0.4502,18.65,10.82,10,18,1,0,6,234.33,0,1,0.6055
6,0.2176,18.3,29.24,10,3,0,0,0,198.71,0,1,0.6403
39,0.6659,14.6,24.57,4,14,0,0,3,250.04,1,1,0.6098
44,0.546,17.81,8.84,3,18,0,0,4,217.75,0,1,0.6217
32,0.6435,7.07,20.82,1,14,0,0,6,254.27,1,1,0.6139
43,0.3873,8.24,25.59,6,13,1,1,0,283.93,1,1,0.6428
10,0.8708,12.66,38.08,2,15,2,0,1,249.11,1,1,0.6089
13,0.5993,12.85,8.04,6,23,2,0,5,242.95,1,1,0.6029
24,0.1726,10.15,18.94,9,9,2,0,0,236.14,0,1,0.6038
5,0.4823,8.61,37.91,11,23,0,1,1,278.78,1,1,0.6378
12,0.7429,19.74,30.94,6,13,0,0,2,211.34,0,1,0.6279
27,0.775,16.6,16.6,10,19,2,0,6,308.68,1,2,0.667
7,0.5204,9.26,38.81,1,10,1,0,0,183.94,0,1,0.6547
8,0.8605,14.82,24.73,6,1,0,0,5,272.34,1,1,0.6315
29,0.3275,6.12,24.93,5,18,0,0,0,238.28,0,1,0.6017
42,0.449,2.9,44.06,9,2,1,0,5,371.15,1,2,0.7279
19,0.8638,7.7,42.88,3,3,1,0,2,286.64,1,1,0.6455
25,0.8618,8.66,19.34,10,10,2,0,5,342.94,1,2,0.7004
39,0.6829,1.31,10.62,4,12,0,1,1,313.74,1,2,0.6719
18,0.8301,16.48,18.03,11,17,0,0,4,251.27,1,1,0.611
40,0.1755,7.82,6.22,7,17,1,1,6,260.77,1,1,0.6203
16,0.8352,12.03,5.83,4,18,0,0,5,230.34,0,1,0.6094
21,0.3725,2.41,20.82,2,11,1,0,6,220.23,0,1,0.6193
43,0.2516,4.32,42.64,1,0,1,0,5,273.28,1,1,0.6324
13,0.3035,17.9,39.85,5,23,0,0,6,206.61,0,1,0.6326
39,0.4553,12.57,25.46,5,5,1,1,1,304.48,1,2,0.6629
17,0.3135,19.06,27.61,6,2,0,0,6,232.18,0,1,0.6076
19,0.3725,19.98,5.24,7,16,1,0,3,138.71,0,0,0.6988
22,0.2147,8.07,13.62,3,2,1,0,3,181.9,0,1,0.6566
37,0.3518,6.68,5.99,11,0,0,0,3,258.73,1,1,0.6183
10,0.5864,17.31,35.18,7,2,1,0,5,243.08,1,1,0.603
31,0.4756,19.97,10.83,11,3,0,0,2,258.82,1,1,0.6183
27,0.3947,12.96,39.76,0,5,0,0,1,234.85,0,1,0.605
31,0.7345,16.11,30.73,5,6,0,1,5,315.24,1,2,0.6734
38,0.8595,15.85,14.18,5,22,0,0,6,277.08,1,1,0.6362
42,0.7433,7.75,11.31,2,7,1,0,0,236.82,0,1,0.6031
18,0.3822,11.91,30.1,8,12,0,0,5,250.17,1,1,0.6099
40,0.7328,16.83,41.03,11,3,1,0,3,336.9,1,2,0.6945
12,0.2292,14.07,33.73,11,5,2,0,1,269.0,1,1,0.6283
39,0.2108,1.4,18.94,4,10,0,0,0,234.58,0,1,0.6053
23,0.3938,7.4,28.5,14,0,0,0,1,281.5,1,1,0.6405
34,0.7865,3.75,17.43,0,7,0,0,2,265.28,1,1,0.6247
18,0.3094,5.43,44.97,6,21,0,0,3,257.78,1,1,0.6173
24,0.1538,18.2,34.95,9,1,0,0,4,240.45,1,1,0.6004
29,0.212,1.7,29.58,14,7,1,0,5,298.58,1,1,0.6571
